Timestamp,Application,Environment,Region,Response_Time_ms,P95_Latency_ms,Request_Throughput_RPM,Error_Rate_%,HTTP_4XX_Count,HTTP_5XX_Count,CPU_Usage_%,Memory_Usage_%,Availability_%,Active_Users,Severity,Event,Health_Status
25-05-2026 12:30,Inventory Service,Production,Mumbai,187,375,4050,0.44,5,0,44,41,99.99,985,Info,Service Running Normally,Healthy
25-05-2026 12:30,Order Service,Production,Mumbai,234,396,6564,0.61,0,1,42,47,99.99,2167,Info,Background Synchronization,Healthy
25-05-2026 12:30,Authentication Service,Production,Bengaluru,219,362,11208,0.61,7,0,60,61,99.99,2897,Info,Service Running Normally,Healthy
25-05-2026 13:00,Citrix Workspace,Production,Mumbai,250,353,6271,0.52,1,0,54,45,99.99,2562,Info,Background Synchronization,Healthy
25-05-2026 13:00,Flipkart,Production,Hyderabad,334,476,15294,0.23,4,2,55,36,99.99,5103,Info,Routine Monitoring,Healthy
25-05-2026 13:00,Swiggy,Production,Bengaluru,316,490,19528,0.31,1,0,29,39,99.99,6379,Info,Service Running Normally,Healthy
25-05-2026 13:00,Blinkit,UAT,Hyderabad,252,321,14179,0.73,5,1,63,62,99.99,3526,Info,Cache Refresh,Healthy
25-05-2026 13:00,Microsoft Teams,Production,Mumbai,507,607,11051,4.8,38,7,75,89,99.56,2870,Warning,Network Latency Increased,Warning
25-05-2026 13:00,Outlook Web,Production,Mumbai,146,233,5082,0.4,4,2,47,46,99.99,2771,Info,Background Synchronization,Healthy
25-05-2026 13:00,Payment Gateway,Production,Bengaluru,583,797,5573,3.56,14,37,86,75,99.57,1950,Warning,CPU Usage High,Warning
25-05-2026 13:00,Inventory Service,Production,Bengaluru,259,387,4428,0.3,6,1,55,67,99.99,1073,Info,Routine Monitoring,Healthy
25-05-2026 13:00,Order Service,Production,Mumbai,221,318,9701,0.78,3,0,26,52,99.99,2569,Info,Background Synchronization,Healthy
25-05-2026 13:00,Authentication Service,Production,Mumbai,169,385,10062,0.08,1,0,58,63,99.99,2665,Info,Routine Monitoring,Healthy
25-05-2026 13:30,Citrix Workspace,Production,Hyderabad,202,414,9218,0.06,8,2,64,65,99.99,2325,Info,Background Synchronization,Healthy
25-05-2026 13:30,Flipkart,Production,Mumbai,352,564,10278,0.54,3,2,31,52,99.99,5341,Info,Routine Monitoring,Healthy
25-05-2026 13:30,Swiggy,Production,Bengaluru,286,476,12562,0.45,4,0,36,70,99.99,6448,Info,Background Synchronization,Healthy
25-05-2026 13:30,Blinkit,Production,Hyderabad,207,347,11634,0.73,0,2,29,61,99.99,3340,Info,Background Synchronization,Healthy
25-05-2026 13:30,Microsoft Teams,Production,Bengaluru,207,335,7031,0.51,3,1,32,35,99.99,3009,Info,Background Synchronization,Healthy
25-05-2026 13:30,Outlook Web,Production,Hyderabad,190,385,5472,0.68,4,1,51,66,99.99,2837,Info,Background Synchronization,Healthy
25-05-2026 13:30,Payment Gateway,Production,Hyderabad,687,841,4445,2.08,40,22,77,80,99.43,2096,Warning,High API Response Time,Warning
25-05-2026 13:30,Inventory Service,UAT,Hyderabad,176,351,2882,0.08,1,0,59,36,99.99,1472,Info,Health Check Completed,Healthy
25-05-2026 13:30,Order Service,Production,Bengaluru,300,383,5552,0.5,4,1,55,70,99.99,2384,Info,Service Running Normally,Healthy
25-05-2026 13:30,Authentication Service,Production,Mumbai,499,709,6943,2.73,16,23,88,75,99.63,2777,Warning,High API Response Time,Warning
25-05-2026 14:00,Citrix Workspace,Production,Mumbai,1292,1456,7677,7.92,23,222,90,96,96.72,2397,Critical,Database Connection Lost,Critical
25-05-2026 14:00,Flipkart,Production,Bengaluru,336,406,20331,0.55,5,1,38,47,99.99,4947,Info,Normal Operation,Healthy
25-05-2026 14:00,Swiggy,Production,Hyderabad,261,437,12802,0.17,5,0,55,50,99.99,3919,Info,Service Running Normally,Healthy
25-05-2026 14:00,Blinkit,Production,Bengaluru,243,425,12436,0.31,6,2,32,42,99.99,3232,Info,Background Synchronization,Healthy
25-05-2026 14:00,Microsoft Teams,Production,Bengaluru,241,440,6516,0.28,7,0,49,68,99.99,2546,Info,Normal Operation,Healthy
25-05-2026 14:00,Outlook Web,Production,Hyderabad,164,244,10987,0.53,1,2,46,51,99.99,3127,Info,Service Running Normally,Healthy
25-05-2026 14:00,Payment Gateway,Production,Mumbai,276,462,6200,0.1,7,1,50,60,99.99,1642,Info,Normal Operation,Healthy
25-05-2026 14:00,Inventory Service,Production,Mumbai,198,312,5603,0.53,3,0,60,37,99.99,1351,Info,Cache Refresh,Healthy
25-05-2026 14:00,Order Service,Production,Hyderabad,242,305,6005,0.07,4,1,47,38,99.99,2583,Info,Background Synchronization,Healthy
25-05-2026 14:00,Authentication Service,Production,Bengaluru,232,388,7508,0.74,4,0,39,51,99.99,2504,Info,Normal Operation,Healthy
25-05-2026 14:30,Citrix Workspace,Production,Bengaluru,191,355,8252,0.05,8,2,62,38,99.99,2400,Info,Normal Operation,Healthy
25-05-2026 14:30,Flipkart,Production,Bengaluru,275,445,17431,0.39,1,1,30,44,99.99,5338,Info,Cache Refresh,Healthy
25-05-2026 14:30,Swiggy,Production,Mumbai,243,392,12144,0.06,3,2,54,53,99.99,3876,Info,Service Running Normally,Healthy
25-05-2026 14:30,Blinkit,Production,Bengaluru,189,344,11227,0.73,7,0,44,49,99.99,3356,Info,Cache Refresh,Healthy
25-05-2026 14:30,Microsoft Teams,Production,Hyderabad,372,515,9751,3.11,26,25,73,71,99.79,2721,Warning,Queue Length Increased,Warning
25-05-2026 14:30,Outlook Web,Production,Hyderabad,191,339,8244,0.69,8,0,59,43,99.99,2848,Info,Normal Operation,Healthy
25-05-2026 14:30,Payment Gateway,Production,Hyderabad,259,445,6020,0.25,5,2,38,35,99.99,1879,Info,Health Check Completed,Healthy
25-05-2026 14:30,Inventory Service,Production,Bengaluru,232,445,6093,0.59,4,1,56,66,99.99,1495,Info,Health Check Completed,Healthy
25-05-2026 14:30,Order Service,Production,Hyderabad,232,452,4928,0.19,6,0,26,70,99.99,2682,Info,Normal Operation,Healthy
25-05-2026 14:30,Authentication Service,Production,Mumbai,150,291,6238,0.63,5,2,30,68,99.99,2658,Info,Background Synchronization,Healthy
25-05-2026 15:00,Citrix Workspace,Production,Bengaluru,644,837,7860,1.23,36,21,81,79,99.49,2677,Warning,Queue Length Increased,Warning
25-05-2026 15:00,Flipkart,Production,Mumbai,325,448,20932,0.27,4,0,25,54,99.99,5220,Info,Cache Refresh,Healthy
25-05-2026 15:00,Swiggy,Production,Mumbai,277,412,7499,0.31,2,1,49,51,99.99,3850,Info,Routine Monitoring,Healthy
25-05-2026 15:00,Blinkit,Production,Hyderabad,205,344,10242,0.45,3,1,25,65,99.99,3387,Info,Normal Operation,Healthy
25-05-2026 15:00,Microsoft Teams,UAT,Mumbai,172,259,4929,0.2,6,2,60,63,99.99,2595,Info,Cache Refresh,Healthy
25-05-2026 15:00,Outlook Web,Production,Hyderabad,247,321,12681,0.54,4,2,60,67,99.99,3296,Info,Background Synchronization,Healthy
25-05-2026 15:00,Payment Gateway,Production,Hyderabad,232,440,6531,0.53,1,0,54,35,99.99,1699,Info,Routine Monitoring,Healthy
25-05-2026 15:00,Inventory Service,Production,Mumbai,256,329,3563,0.28,8,2,33,70,99.99,1323,Info,Cache Refresh,Healthy
25-05-2026 15:00,Order Service,Production,Hyderabad,209,392,7495,0.41,1,1,41,61,99.99,2253,Info,Service Running Normally,Healthy
25-05-2026 15:00,Authentication Service,Production,Bengaluru,253,433,7275,0.48,3,1,43,53,99.99,2841,Info,Background Synchronization,Healthy
25-05-2026 15:30,Citrix Workspace,Production,Bengaluru,198,399,5568,0.5,3,1,35,70,99.99,2462,Info,Service Running Normally,Healthy
25-05-2026 15:30,Flipkart,Production,Mumbai,561,762,15182,3.31,30,24,79,82,99.74,5450,Warning,Database Response Slow,Warning
25-05-2026 15:30,Swiggy,Production,Bengaluru,239,351,15431,0.47,2,1,65,62,99.99,4008,Info,Health Check Completed,Healthy
25-05-2026 15:30,Blinkit,Production,Hyderabad,279,488,7713,0.07,6,0,36,61,99.99,3595,Info,Background Synchronization,Healthy
25-05-2026 15:30,Microsoft Teams,Production,Mumbai,698,773,7025,2.72,38,18,86,72,99.43,2804,Warning,High Login Failures,Warning
25-05-2026 15:30,Outlook Web,Production,Bengaluru,151,273,9622,0.22,0,1,27,65,99.99,3055,Info,Routine Monitoring,Healthy
25-05-2026 15:30,Payment Gateway,Production,Hyderabad,296,409,4136,0.13,4,2,38,55,99.99,1945,Info,Normal Operation,Healthy
25-05-2026 15:30,Inventory Service,Production,Bengaluru,914,990,2991,9.86,20,243,94,93,97.08,934,Critical,High Error Rate,Critical
25-05-2026 15:30,Order Service,Production,Mumbai,239,366,8307,0.13,3,2,48,46,99.99,2309,Info,Normal Operation,Healthy
25-05-2026 15:30,Authentication Service,Production,Bengaluru,214,332,9080,0.79,5,1,42,43,99.99,2750,Info,Cache Refresh,Healthy
25-05-2026 16:00,Citrix Workspace,UAT,Bengaluru,264,374,4448,0.69,5,0,63,54,99.99,2359,Info,Cache Refresh,Healthy
25-05-2026 16:00,Flipkart,UAT,Hyderabad,323,541,8966,0.14,5,1,49,57,99.99,4949,Info,Background Synchronization,Healthy
25-05-2026 16:00,Swiggy,Production,Bengaluru,1593,1787,16480,6,62,165,97,92,97.18,4387,Critical,Database Connection Lost,Critical
25-05-2026 16:00,Blinkit,Production,Hyderabad,257,469,10462,0.24,0,1,60,67,99.99,3204,Info,Health Check Completed,Healthy
25-05-2026 16:00,Microsoft Teams,Production,Bengaluru,161,233,11061,0.18,8,2,65,49,99.99,2812,Info,Normal Operation,Healthy
25-05-2026 16:00,Outlook Web,Production,Bengaluru,141,305,12273,0.23,5,1,27,61,99.99,3206,Info,Service Running Normally,Healthy
25-05-2026 16:00,Payment Gateway,Production,Mumbai,251,428,2999,0.76,2,0,51,54,99.99,1579,Info,Background Synchronization,Healthy
25-05-2026 16:00,Inventory Service,Production,Bengaluru,262,337,3217,0.64,3,1,30,63,99.99,1340,Info,Routine Monitoring,Healthy
25-05-2026 16:00,Order Service,Production,Hyderabad,300,379,4562,0.47,1,2,65,35,99.99,2479,Info,Background Synchronization,Healthy
25-05-2026 16:00,Authentication Service,UAT,Mumbai,178,331,9943,0.62,4,1,55,45,99.99,2675,Info,Cache Refresh,Healthy
25-05-2026 16:30,Citrix Workspace,Production,Bengaluru,512,689,7806,4.28,26,27,87,71,99.38,2388,Warning,High Request Volume,Warning
25-05-2026 16:30,Flipkart,Production,Mumbai,342,532,9993,0.07,8,0,65,51,99.99,5096,Info,Health Check Completed,Healthy
25-05-2026 16:30,Swiggy,Production,Bengaluru,244,380,12468,0.23,4,0,36,44,99.99,3926,Info,Normal Operation,Healthy
25-05-2026 16:30,Blinkit,Production,Hyderabad,190,348,12763,0.6,4,2,65,55,99.99,3097,Info,Background Synchronization,Healthy
25-05-2026 16:30,Microsoft Teams,Production,Hyderabad,1307,1416,8484,5.94,43,56,99,96,95.86,2572,Critical,Database Connection Lost,Critical
25-05-2026 16:30,Outlook Web,UAT,Hyderabad,180,317,6472,0.25,2,1,62,40,99.99,3104,Info,Service Running Normally,Healthy
25-05-2026 16:30,Payment Gateway,UAT,Hyderabad,287,490,5707,0.73,8,0,34,66,99.99,1704,Info,Cache Refresh,Healthy
25-05-2026 16:30,Inventory Service,Production,Mumbai,280,397,4140,0.64,0,1,43,66,99.99,1284,Info,Background Synchronization,Healthy
25-05-2026 16:30,Order Service,UAT,Mumbai,588,789,5298,3.71,15,14,79,72,99.7,2295,Warning,CPU Usage High,Warning
25-05-2026 16:30,Authentication Service,Production,Bengaluru,604,790,10954,4.73,17,23,74,86,99.54,2754,Warning,High API Response Time,Warning
25-05-2026 17:00,Citrix Workspace,Production,Bengaluru,261,354,7829,0.63,8,0,31,67,99.99,2339,Info,Background Synchronization,Healthy
25-05-2026 17:00,Flipkart,Production,Hyderabad,308,522,12282,0.45,0,0,48,63,99.99,5397,Info,Background Synchronization,Healthy
25-05-2026 17:00,Swiggy,Production,Mumbai,298,502,16842,0.76,4,2,52,40,99.99,4292,Info,Normal Operation,Healthy
25-05-2026 17:00,Blinkit,Production,Hyderabad,219,423,11748,0.4,0,1,50,53,99.99,3039,Info,Background Synchronization,Healthy
25-05-2026 17:00,Microsoft Teams,Production,Bengaluru,244,318,6431,0.7,2,0,29,55,99.99,2788,Info,Cache Refresh,Healthy
25-05-2026 17:00,Outlook Web,Production,Bengaluru,178,250,7904,0.43,5,0,57,66,99.99,2991,Info,Routine Monitoring,Healthy
25-05-2026 17:00,Payment Gateway,Production,Bengaluru,645,861,4639,1.96,29,18,71,72,99.43,1507,Warning,High API Response Time,Warning
25-05-2026 17:00,Inventory Service,Production,Hyderabad,538,730,4314,3.19,19,36,80,74,99.69,1241,Warning,Queue Length Increased,Warning
25-05-2026 17:00,Order Service,Production,Hyderabad,282,402,10855,0.77,4,1,34,66,99.99,2692,Info,Cache Refresh,Healthy
25-05-2026 17:00,Authentication Service,Production,Mumbai,239,422,5589,0.37,5,2,31,70,99.99,2376,Info,Health Check Completed,Healthy
25-05-2026 17:30,Citrix Workspace,Production,Hyderabad,245,382,5622,0.46,2,1,51,46,99.99,2534,Info,Health Check Completed,Healthy
25-05-2026 17:30,Flipkart,UAT,Mumbai,317,413,10994,0.61,3,0,31,42,99.99,4930,Info,Cache Refresh,Healthy
25-05-2026 17:30,Swiggy,Production,Bengaluru,236,419,10362,0.49,6,1,39,59,99.99,3938,Info,Normal Operation,Healthy
25-05-2026 17:30,Blinkit,Production,Hyderabad,284,346,13348,0.57,3,2,52,48,99.99,3200,Info,Normal Operation,Healthy
25-05-2026 17:30,Microsoft Teams,Production,Hyderabad,582,643,8666,3.61,40,16,70,89,99.22,3092,Warning,Queue Length Increased,Warning
25-05-2026 17:30,Outlook Web,Production,Hyderabad,230,316,5809,0.69,5,2,47,42,99.99,2766,Info,Normal Operation,Healthy
25-05-2026 17:30,Payment Gateway,Production,Bengaluru,334,462,3325,0.57,4,0,64,61,99.99,1520,Info,Cache Refresh,Healthy
25-05-2026 17:30,Inventory Service,Production,Hyderabad,667,787,4720,2.17,14,6,88,85,99.63,1202,Warning,High Request Volume,Warning
25-05-2026 17:30,Order Service,Production,Bengaluru,216,284,6613,0.6,8,0,37,53,99.99,2432,Info,Routine Monitoring,Healthy
25-05-2026 17:30,Authentication Service,UAT,Mumbai,212,403,7596,0.72,7,0,29,53,99.99,2859,Info,Routine Monitoring,Healthy
25-05-2026 18:00,Citrix Workspace,Production,Hyderabad,280,414,4611,0.19,5,2,30,62,99.99,2228,Info,Cache Refresh,Healthy
25-05-2026 18:00,Flipkart,Production,Bengaluru,330,524,16162,0.07,5,2,25,62,99.99,5030,Info,Normal Operation,Healthy
25-05-2026 18:00,Swiggy,Production,Bengaluru,227,376,10301,0.72,2,1,33,64,99.99,4321,Info,Health Check Completed,Healthy
25-05-2026 18:00,Blinkit,Production,Hyderabad,274,411,17300,0.34,0,1,42,46,99.99,5374,Info,Service Running Normally,Healthy
25-05-2026 18:00,Microsoft Teams,Production,Mumbai,182,312,12092,0.64,2,1,41,63,99.99,3000,Info,Routine Monitoring,Healthy
25-05-2026 18:00,Outlook Web,Production,Mumbai,145,341,9264,0.61,1,1,57,41,99.99,2987,Info,Cache Refresh,Healthy
25-05-2026 18:00,Payment Gateway,Production,Bengaluru,270,435,4362,0.38,5,1,54,37,99.99,1737,Info,Normal Operation,Healthy
25-05-2026 18:00,Inventory Service,Production,Mumbai,204,399,3237,0.2,7,0,51,69,99.99,1007,Info,Service Running Normally,Healthy
25-05-2026 18:00,Order Service,Production,Hyderabad,1694,1783,6106,9.06,37,176,95,95,95.81,2136,Critical,Application Down,Critical
25-05-2026 18:00,Authentication Service,Production,Hyderabad,195,398,6395,0.65,3,1,64,35,99.99,2805,Info,Background Synchronization,Healthy
25-05-2026 18:30,Citrix Workspace,Production,Bengaluru,266,470,8573,0.71,0,2,61,52,99.99,2503,Info,Cache Refresh,Healthy
25-05-2026 18:30,Flipkart,Production,Mumbai,312,522,19478,0.4,5,0,46,67,99.99,5400,Info,Service Running Normally,Healthy
25-05-2026 18:30,Swiggy,Production,Hyderabad,311,525,16834,0.07,4,2,43,38,99.99,4314,Info,Normal Operation,Healthy
25-05-2026 18:30,Blinkit,Production,Bengaluru,270,414,14785,0.57,0,2,25,60,99.99,5370,Info,Cache Refresh,Healthy
25-05-2026 18:30,Microsoft Teams,UAT,Bengaluru,253,428,5642,0.22,1,2,49,45,99.99,3079,Info,Normal Operation,Healthy
25-05-2026 18:30,Outlook Web,Production,Bengaluru,653,868,6921,2.01,40,6,74,89,99.22,3149,Warning,High API Response Time,Warning
25-05-2026 18:30,Payment Gateway,Production,Bengaluru,282,477,6439,0.76,4,0,32,53,99.99,1766,Info,Routine Monitoring,Healthy
25-05-2026 18:30,Inventory Service,Production,Hyderabad,221,290,2825,0.58,0,2,46,58,99.99,914,Info,Background Synchronization,Healthy
25-05-2026 18:30,Order Service,Production,Mumbai,546,713,8852,3.4,17,16,80,71,99.42,2116,Warning,High API Response Time,Warning
25-05-2026 18:30,Authentication Service,Production,Bengaluru,1420,1524,8156,7.08,73,225,96,95,96.56,2877,Critical,Disk Space Critical,Critical
25-05-2026 19:00,Citrix Workspace,Production,Hyderabad,216,429,6523,0.78,4,2,42,37,99.99,2554,Info,Normal Operation,Healthy
25-05-2026 19:00,Flipkart,Production,Bengaluru,1409,1495,16613,7.97,30,165,94,95,97.5,5165,Critical,SSL Certificate Expired,Critical
25-05-2026 19:00,Swiggy,Production,Bengaluru,290,486,21427,0.07,1,0,65,69,99.99,6798,Info,Cache Refresh,Healthy
25-05-2026 19:00,Blinkit,UAT,Bengaluru,283,347,10924,0.16,0,2,47,39,99.99,5215,Info,Background Synchronization,Healthy
25-05-2026 19:00,Microsoft Teams,Production,Mumbai,212,327,11429,0.07,0,1,59,44,99.99,3086,Info,Health Check Completed,Healthy
25-05-2026 19:00,Outlook Web,Production,Bengaluru,234,303,6571,0.66,4,1,58,56,99.99,3115,Info,Health Check Completed,Healthy
25-05-2026 19:00,Payment Gateway,Production,Hyderabad,232,366,3614,0.32,6,2,40,61,99.99,1815,Info,Routine Monitoring,Healthy
25-05-2026 19:00,Inventory Service,Production,Bengaluru,1708,1840,3577,7.14,24,56,97,92,98.57,1252,Critical,Database Connection Lost,Critical
25-05-2026 19:00,Order Service,Production,Mumbai,219,375,7224,0.47,8,2,52,48,99.99,2116,Info,Cache Refresh,Healthy
25-05-2026 19:00,Authentication Service,Production,Hyderabad,180,351,8387,0.15,3,2,56,46,99.99,2360,Info,Service Running Normally,Healthy
25-05-2026 19:30,Citrix Workspace,Production,Hyderabad,465,541,6082,4.59,36,30,71,86,99.71,2593,Warning,Memory Usage High,Warning
25-05-2026 19:30,Flipkart,Production,Bengaluru,331,444,14935,0.42,4,2,36,56,99.99,5227,Info,Normal Operation,Healthy
25-05-2026 19:30,Swiggy,Production,Mumbai,310,379,22508,0.58,3,1,36,58,99.99,6816,Info,Normal Operation,Healthy
25-05-2026 19:30,Blinkit,Production,Hyderabad,207,398,13579,0.53,5,0,57,63,99.99,5074,Info,Cache Refresh,Healthy
25-05-2026 19:30,Microsoft Teams,Production,Mumbai,193,339,9293,0.09,7,0,59,35,99.99,2519,Info,Health Check Completed,Healthy
25-05-2026 19:30,Outlook Web,Production,Hyderabad,213,427,10717,0.52,1,2,34,54,99.99,2976,Info,Service Running Normally,Healthy
25-05-2026 19:30,Payment Gateway,Production,Mumbai,305,474,6204,0.78,4,2,65,63,99.99,1912,Info,Cache Refresh,Healthy
25-05-2026 19:30,Inventory Service,Production,Bengaluru,272,398,4850,0.61,5,1,64,66,99.99,1195,Info,Routine Monitoring,Healthy
25-05-2026 19:30,Order Service,Production,Mumbai,393,571,6326,4.51,30,36,72,79,99.51,2362,Warning,Memory Usage High,Warning
25-05-2026 19:30,Authentication Service,Production,Bengaluru,255,451,10744,0.59,0,1,60,53,99.99,2696,Info,Normal Operation,Healthy
25-05-2026 20:00,Citrix Workspace,Production,Bengaluru,234,296,7806,0.54,1,1,29,67,99.99,2200,Info,Background Synchronization,Healthy
25-05-2026 20:00,Flipkart,Production,Hyderabad,687,782,12597,2.24,19,26,71,84,99.57,5305,Warning,High API Response Time,Warning
25-05-2026 20:00,Swiggy,Production,Hyderabad,299,419,26241,0.68,5,0,49,62,99.99,6706,Info,Routine Monitoring,Healthy
25-05-2026 20:00,Blinkit,UAT,Mumbai,266,359,20266,0.36,2,0,64,56,99.99,5304,Info,Cache Refresh,Healthy
25-05-2026 20:00,Microsoft Teams,Production,Mumbai,183,325,7361,0.72,4,0,34,54,99.99,2599,Info,Cache Refresh,Healthy
25-05-2026 20:00,Outlook Web,UAT,Hyderabad,244,431,7945,0.11,6,2,43,53,99.99,3143,Info,Background Synchronization,Healthy
25-05-2026 20:00,Payment Gateway,Production,Hyderabad,281,412,5872,0.56,8,2,26,45,99.99,1670,Info,Normal Operation,Healthy
25-05-2026 20:00,Inventory Service,Production,Hyderabad,253,402,3072,0.47,5,0,59,65,99.99,1303,Info,Cache Refresh,Healthy
25-05-2026 20:00,Order Service,Production,Mumbai,287,405,8834,0.12,5,2,49,46,99.99,2688,Info,Service Running Normally,Healthy
25-05-2026 20:00,Authentication Service,Production,Bengaluru,226,357,5206,0.35,8,1,33,55,99.99,2545,Info,Cache Refresh,Healthy
25-05-2026 20:30,Citrix Workspace,Production,Mumbai,689,786,4273,2.33,18,30,86,76,99.43,2275,Warning,Database Response Slow,Warning
25-05-2026 20:30,Flipkart,Production,Hyderabad,354,571,17068,0.7,4,1,35,47,99.99,5493,Info,Health Check Completed,Healthy
25-05-2026 20:30,Swiggy,Production,Mumbai,231,376,24701,0.31,5,1,42,66,99.99,6661,Info,Background Synchronization,Healthy
25-05-2026 20:30,Blinkit,Production,Mumbai,276,376,17455,0.42,1,0,32,36,99.99,4875,Info,Routine Monitoring,Healthy
25-05-2026 20:30,Microsoft Teams,Production,Mumbai,204,349,10260,0.65,7,1,48,70,99.99,2575,Info,Routine Monitoring,Healthy
25-05-2026 20:30,Outlook Web,Production,Mumbai,247,409,10042,0.79,0,0,39,46,99.99,3098,Info,Routine Monitoring,Healthy
25-05-2026 20:30,Payment Gateway,Production,Mumbai,303,483,6892,0.65,2,0,54,56,99.99,1799,Info,Normal Operation,Healthy
25-05-2026 20:30,Inventory Service,Production,Bengaluru,269,399,4605,0.6,5,1,48,55,99.99,1460,Info,Background Synchronization,Healthy
25-05-2026 20:30,Order Service,UAT,Mumbai,208,382,6988,0.34,2,0,56,35,99.99,2553,Info,Service Running Normally,Healthy
25-05-2026 20:30,Authentication Service,Production,Mumbai,200,395,9074,0.54,0,2,33,65,99.99,2432,Info,Normal Operation,Healthy
25-05-2026 21:00,Citrix Workspace,UAT,Bengaluru,721,841,7680,4.84,33,23,82,75,99.55,2559,Warning,High API Response Time,Warning
25-05-2026 21:00,Flipkart,Production,Bengaluru,295,396,18583,0.09,3,2,35,62,99.99,5480,Info,Normal Operation,Healthy
25-05-2026 21:00,Swiggy,Production,Mumbai,219,329,7620,0.57,0,2,44,67,99.99,4144,Info,Service Running Normally,Healthy
25-05-2026 21:00,Blinkit,Production,Hyderabad,225,390,11720,0.49,3,2,34,35,99.99,5000,Info,Service Running Normally,Healthy
25-05-2026 21:00,Microsoft Teams,Production,Hyderabad,573,676,8915,3.75,10,27,78,80,99.21,2964,Warning,CPU Usage High,Warning
25-05-2026 21:00,Outlook Web,Production,Bengaluru,246,403,11187,0.76,4,1,36,64,99.99,3088,Info,Background Synchronization,Healthy
25-05-2026 21:00,Payment Gateway,Production,Mumbai,316,491,5448,0.44,6,0,29,38,99.99,1814,Info,Health Check Completed,Healthy
25-05-2026 21:00,Inventory Service,Production,Hyderabad,197,340,3377,0.58,8,0,46,45,99.99,1221,Info,Background Synchronization,Healthy
25-05-2026 21:00,Order Service,Production,Bengaluru,258,449,7701,0.32,4,2,57,48,99.99,2400,Info,Background Synchronization,Healthy
25-05-2026 21:00,Authentication Service,Production,Bengaluru,184,262,7308,0.17,7,2,30,66,99.99,2382,Info,Service Running Normally,Healthy
25-05-2026 21:30,Citrix Workspace,Production,Hyderabad,208,417,8442,0.12,2,1,55,45,99.99,2263,Info,Health Check Completed,Healthy
25-05-2026 21:30,Flipkart,UAT,Mumbai,355,553,10560,0.75,2,1,44,42,99.99,5436,Info,Routine Monitoring,Healthy
25-05-2026 21:30,Swiggy,Production,Bengaluru,276,431,8212,0.28,8,2,65,66,99.99,4048,Info,Normal Operation,Healthy
25-05-2026 21:30,Blinkit,Production,Hyderabad,240,327,14271,0.78,7,1,34,42,99.99,4897,Info,Health Check Completed,Healthy
25-05-2026 21:30,Microsoft Teams,UAT,Bengaluru,230,293,6562,0.54,0,2,55,64,99.99,2637,Info,Cache Refresh,Healthy
25-05-2026 21:30,Outlook Web,Production,Hyderabad,151,235,10369,0.13,4,2,40,70,99.99,2816,Info,Service Running Normally,Healthy
25-05-2026 21:30,Payment Gateway,Production,Bengaluru,287,395,7130,0.12,0,0,46,62,99.99,2047,Info,Service Running Normally,Healthy
25-05-2026 21:30,Inventory Service,UAT,Mumbai,179,318,4331,0.41,0,1,60,57,99.99,1491,Info,Normal Operation,Healthy
25-05-2026 21:30,Order Service,Production,Mumbai,604,696,6861,3.03,30,27,78,87,99.74,2377,Warning,High Login Failures,Warning
25-05-2026 21:30,Authentication Service,Production,Hyderabad,207,390,4879,0.12,6,0,26,70,99.99,2560,Info,Service Running Normally,Healthy
25-05-2026 22:00,Citrix Workspace,UAT,Bengaluru,276,438,6073,0.65,4,2,51,35,99.99,2641,Info,Normal Operation,Healthy
25-05-2026 22:00,Flipkart,Production,Mumbai,312,445,10041,0.71,7,1,36,44,99.99,5002,Info,Normal Operation,Healthy
25-05-2026 22:00,Swiggy,Production,Hyderabad,311,477,15918,0.73,6,0,49,45,99.99,4024,Info,Service Running Normally,Healthy
25-05-2026 22:00,Blinkit,UAT,Hyderabad,237,327,13340,0.3,2,1,27,65,99.99,3388,Info,Service Running Normally,Healthy
25-05-2026 22:00,Microsoft Teams,Production,Mumbai,262,339,7331,0.35,2,2,47,63,99.99,2659,Info,Normal Operation,Healthy
25-05-2026 22:00,Outlook Web,Production,Bengaluru,158,315,6765,0.3,6,1,49,38,99.99,3268,Info,Routine Monitoring,Healthy
25-05-2026 22:00,Payment Gateway,Production,Mumbai,523,741,3383,2.48,34,35,74,71,99.46,1632,Warning,Network Latency Increased,Warning
25-05-2026 22:00,Inventory Service,UAT,Mumbai,275,488,3430,0.29,5,1,55,43,99.99,1026,Info,Normal Operation,Healthy
25-05-2026 22:00,Order Service,Production,Bengaluru,303,490,8794,0.66,3,2,39,67,99.99,2520,Info,Health Check Completed,Healthy
25-05-2026 22:00,Authentication Service,Production,Bengaluru,213,287,9970,0.3,4,2,62,49,99.99,2624,Info,Normal Operation,Healthy
25-05-2026 22:30,Citrix Workspace,Production,Hyderabad,264,462,7502,0.42,0,1,51,36,99.99,2346,Info,Background Synchronization,Healthy
25-05-2026 22:30,Flipkart,Production,Bengaluru,357,453,17608,0.45,6,2,26,62,99.99,5084,Info,Cache Refresh,Healthy
25-05-2026 22:30,Swiggy,Production,Bengaluru,256,429,15879,0.74,1,2,32,46,99.99,3955,Info,Service Running Normally,Healthy
25-05-2026 22:30,Blinkit,Production,Mumbai,256,336,13137,0.66,0,0,45,49,99.99,3337,Info,Routine Monitoring,Healthy
25-05-2026 22:30,Microsoft Teams,Production,Mumbai,167,251,10934,0.34,0,1,63,48,99.99,2958,Info,Normal Operation,Healthy
